Time(minutes),Speed(MPH)
66.003,39.14639
66.008,37.90364
66.014,37.90364
66.02,38.52501
66.025,39.14639
66.031,37.90364
66.036,37.90364
66.042,38.52501
66.048,39.14639
66.054,39.14639
66.06,39.14639
66.065,39.14639
66.071,39.14639
66.077,39.14639
66.083,39.14639
66.088,39.14639
66.094,39.14639
66.1,39.14639
66.106,39.14639
66.112,39.14639
66.118,37.90364
66.124,38.52501
66.13,38.52501
66.135,37.90364
66.14,38.52501
66.146,38.52501
66.151,37.90364
66.158,37.28227
66.164,37.28227
66.17,37.28227
66.175,37.28227
66.18,36.03953
66.186,36.03953
66.191,36.6609
66.197,36.03953
66.203,36.6609
66.208,36.6609
66.214,36.03953
66.219,35.41816
66.225,35.41816
66.231,36.6609
66.236,36.03953
66.242,36.03953
66.248,35.41816
66.253,35.41816
66.259,35.41816
66.265,35.41816
66.27,34.17542
66.277,34.79679
66.282,35.41816
66.288,35.41816
66.294,34.17542
66.299,34.79679
66.305,34.17542
66.31,34.17542
66.316,34.79679
66.321,34.17542
66.327,34.17542
66.332,33.55404
66.338,34.79679
66.343,34.79679
66.348,34.17542
66.355,33.55404
66.36,33.55404
66.365,33.55404
66.371,33.55404
66.377,33.55404
66.382,33.55404
66.39,33.55404
66.395,32.3113
66.4,32.93267
66.406,32.3113
66.412,32.3113
66.417,31.68993
66.423,31.68993
66.429,31.68993
66.435,31.68993
66.44,31.68993
66.446,31.68993
66.452,30.44719
66.457,29.82582
66.463,29.82582
66.469,29.82582
66.474,29.82582
66.48,29.82582
66.485,29.82582
66.491,29.82582
66.496,29.82582
66.503,28.58307
66.508,27.9617
66.514,27.9617
66.521,29.20445
66.526,28.58307
66.532,28.58307
66.537,27.9617
66.543,27.9617
66.549,26.71896
66.554,26.71896
66.559,27.34033
66.565,26.71896
66.571,26.71896
66.576,27.34033
66.582,26.71896
66.588,24.85485
66.594,24.85485
66.6,24.23348
66.605,24.23348
66.611,24.23348
66.617,24.23348
66.623,22.99073
66.629,22.36936
66.635,22.36936
66.641,23.6121
66.647,24.23348
66.652,24.23348
66.658,24.23348
66.664,24.23348
66.669,25.47622
66.675,26.09759
66.68,26.09759
66.686,26.09759
66.692,27.34033
66.698,29.20445
66.704,29.20445
66.71,28.58307
66.716,29.20445
66.721,29.82582
66.727,29.82582
66.733,31.06856
66.739,31.68993
66.745,31.68993
66.751,31.68993
66.757,32.93267
66.763,33.55404
66.769,33.55404
66.775,33.55404
66.78,33.55404
66.786,33.55404
66.792,33.55404
66.798,33.55404
66.804,33.55404
66.81,33.55404
66.816,33.55404
66.821,33.55404
66.827,33.55404
66.833,33.55404
66.839,33.55404
66.844,33.55404
66.852,34.79679
66.857,34.17542
66.863,34.79679
66.869,34.79679
66.874,34.17542
66.88,34.79679
66.886,34.17542
66.892,34.17542
66.898,34.79679
66.904,35.41816
66.91,35.41816
66.915,35.41816
66.92,35.41816
66.926,35.41816
66.932,35.41816
66.938,35.41816
66.944,36.6609
66.95,36.03953
66.956,36.03953
66.961,35.41816
66.969,36.6609
66.974,36.03953
66.979,36.03953
66.985,36.6609
66.991,36.03953
66.996,35.41816
67.002,35.41816
67.008,35.41816
67.013,35.41816
67.019,35.41816
67.024,36.6609
67.03,37.28227
67.036,37.28227
67.042,37.28227
67.048,37.28227
67.054,37.28227
67.059,38.52501
67.065,38.52501
67.07,39.14639
67.076,39.14639
67.082,40.38913
67.088,40.38913
67.093,41.0105
67.099,39.76776
67.105,40.38913
67.111,40.38913
67.117,41.0105
67.123,41.0105
67.129,41.0105
67.135,41.0105
67.14,41.0105
67.146,41.0105
67.152,41.0105
67.158,41.0105
67.164,41.0105
67.17,41.0105
67.176,41.0105
67.181,41.0105
67.186,39.76776
67.192,39.76776
67.198,39.14639
67.204,39.14639
67.21,39.14639
67.216,39.14639
67.222,39.14639
67.228,39.14639
67.233,40.38913
67.239,39.76776
67.245,39.76776
67.251,40.38913
67.257,39.76776
67.263,40.38913
67.269,40.38913
67.275,41.0105
67.28,41.0105
67.286,41.0105
67.293,41.0105
67.299,41.0105
67.304,41.0105
67.31,41.0105
67.317,41.0105
67.323,41.0105
67.329,41.0105
67.334,42.25324
67.34,42.25324
67.346,41.63187
67.352,41.0105
67.358,42.25324
67.364,42.25324
67.37,41.63187
67.376,41.0105
67.381,42.25324
67.387,42.25324
67.393,41.63187
67.399,41.0105
67.405,42.25324
67.411,42.25324
67.417,41.63187
67.422,41.0105
67.428,42.25324
67.435,42.87461
67.441,42.87461
67.447,41.63187
67.453,42.25324
67.458,42.87461
67.464,42.87461
67.47,41.63187
67.476,42.25324
67.482,42.87461
67.487,42.87461
67.493,42.87461
67.498,42.87461
67.503,42.87461
67.509,42.87461
67.514,42.87461
67.52,42.87461
67.526,42.87461
67.532,42.87461
67.537,42.87461
67.543,42.87461
67.55,42.87461
67.555,41.63187
67.561,41.0105
67.566,41.0105
67.571,41.0105
67.577,41.0105
67.582,41.0105
67.588,39.76776
67.594,40.38913
67.6,40.38913
67.605,38.52501
67.611,38.52501
67.616,37.90364
67.622,37.90364
67.628,37.28227
67.634,37.28227
67.64,37.28227
67.645,37.28227
67.65,36.03953
67.656,35.41816
67.662,35.41816
67.667,35.41816
67.672,34.17542
67.678,34.17542
67.684,34.79679
67.689,34.17542
67.695,33.55404
67.701,33.55404
67.707,33.55404
67.712,32.3113
67.718,32.93267
67.723,32.93267
67.729,32.3113
67.734,31.68993
67.74,31.68993
67.745,32.93267
67.751,32.3113
67.757,32.3113
67.762,31.68993
67.767,32.93267
67.773,32.3113
67.779,32.3113
67.785,31.68993
67.791,32.93267
67.797,32.3113
67.802,32.3113
67.808,31.68993
67.813,31.68993
67.819,31.68993
67.825,31.68993
67.83,31.68993
67.837,30.44719
67.843,31.06856
67.849,31.06856
67.854,31.68993
67.86,30.44719
67.865,30.44719
67.87,31.06856
67.876,30.44719
67.882,30.44719
67.888,31.06856
67.894,30.44719
67.9,29.82582
67.905,29.82582
67.911,29.82582
67.917,29.82582
67.923,29.82582
67.929,29.82582
67.935,29.82582
67.94,29.82582
67.946,29.82582
67.952,29.82582
67.957,29.82582
67.963,29.82582
67.969,29.82582
67.975,29.82582
67.98,29.82582
67.986,29.82582
67.992,29.82582
67.997,31.06856
68.004,30.44719
68.009,31.06856
68.015,31.06856
68.02,31.68993
68.025,31.68993
68.031,31.68993
68.036,31.68993
68.041,32.93267
68.047,32.3113
68.052,32.3113
68.057,32.93267
68.063,34.79679
68.069,34.79679
68.075,34.17542
68.08,34.79679
68.086,34.79679
68.092,35.41816
68.098,35.41816
68.103,35.41816
68.109,35.41816
68.116,34.17542
68.122,34.79679
68.128,34.17542
68.134,32.3113
68.139,32.3113
68.145,32.93267
68.151,32.3113
68.157,32.93267
68.163,32.93267
68.169,31.06856
68.175,31.06856
68.18,31.06856
68.186,31.68993
68.192,30.44719
68.198,29.82582
68.203,29.82582
68.209,29.82582
68.215,28.58307
68.221,29.20445
68.226,29.20445
68.234,29.82582
68.239,29.82582
68.244,31.06856
68.25,31.06856
68.256,30.44719
68.262,29.82582
68.267,31.06856
68.273,31.06856
68.278,30.44719
68.284,31.06856
68.29,31.06856
68.296,31.68993
68.301,30.44719
68.307,31.06856
68.313,31.06856
68.318,31.68993
68.324,31.68993
68.329,30.44719
68.335,30.44719
68.341,29.82582
68.348,31.06856
68.353,31.06856
68.358,30.44719
68.364,29.82582
68.369,29.82582
68.375,29.82582
68.38,29.82582
68.386,29.82582
68.392,29.82582
68.397,29.82582
68.403,31.06856
68.408,31.68993
68.414,31.68993
68.419,31.68993
68.424,31.68993
68.43,31.68993
68.436,31.68993
68.441,31.68993
68.446,31.68993
68.452,32.93267
68.458,33.55404
68.464,33.55404
68.469,33.55404
68.475,33.55404
68.481,33.55404
68.486,34.79679
68.492,34.79679
68.498,35.41816
68.503,35.41816
68.509,35.41816
68.515,35.41816
68.521,35.41816
68.526,36.6609
68.532,36.6609
68.538,36.03953
68.544,36.6609
68.549,36.6609
68.555,37.28227
68.561,37.28227
68.566,37.28227
68.573,37.28227
68.579,37.28227
68.585,37.28227
68.591,36.03953
68.597,36.03953
68.602,36.6609
68.607,36.03953
68.613,35.41816
68.619,35.41816
68.625,35.41816
68.631,34.17542
68.637,34.17542
68.642,33.55404
68.648,34.79679
68.654,34.17542
68.66,34.17542
68.666,34.79679
68.671,35.41816
68.677,34.17542
68.682,34.17542
68.689,34.79679
68.695,35.41816
68.701,36.6609
68.707,36.6609
68.713,36.03953
68.718,35.41816
68.724,36.6609
68.729,36.6609
68.734,36.03953
68.74,36.6609
68.746,36.03953
68.751,36.03953
68.756,36.6609
68.762,36.6609
68.767,37.28227
68.773,37.28227
68.778,37.28227
68.783,37.28227
68.789,37.28227
68.794,38.52501
68.801,37.90364
68.807,37.90364
68.812,37.28227
68.818,38.52501
68.823,38.52501
68.829,37.90364
68.834,38.52501
68.839,38.52501
68.845,37.90364
68.85,38.52501
68.855,38.52501
68.861,37.90364
68.866,37.28227
68.872,38.52501
68.878,38.52501
68.883,37.90364
68.889,37.28227
68.894,37.28227
68.899,37.28227
68.905,37.28227
68.911,37.28227
68.916,37.28227
68.922,38.52501
68.927,37.90364
68.933,37.90364
68.938,37.28227
68.943,38.52501
68.949,38.52501
68.954,37.90364
68.959,38.52501
68.965,38.52501
68.971,37.90364
68.977,38.52501
68.983,39.14639
68.989,39.14639
68.995,39.14639
69.001,39.14639
69.006,39.14639
69.012,39.14639
69.018,39.14639
69.025,40.38913
69.031,38.52501
69.036,38.52501
69.041,38.52501
69.047,39.14639
69.053,39.14639
69.058,39.14639
69.064,39.14639
69.07,39.14639
69.076,40.38913
69.081,40.38913
69.087,39.76776
69.093,40.38913
69.098,40.38913
69.104,41.0105
69.11,39.76776
69.115,39.76776
69.12,41.63187
69.126,41.63187
69.131,41.0105
69.137,41.0105
69.143,41.0105
69.149,42.25324
69.154,41.63187
69.159,41.63187
69.165,42.25324
69.171,42.87461
69.177,42.87461
69.183,41.63187
69.189,42.25324
69.195,42.87461
69.201,42.87461
69.206,42.87461
69.212,42.87461
69.218,42.87461
69.224,42.87461
69.23,42.87461
69.236,42.87461
69.242,42.87461
69.247,42.87461
69.254,42.87461
69.259,41.63187
69.265,42.25324
69.271,42.25324
69.277,41.63187
69.283,41.0105
69.289,41.0105
69.295,41.0105
69.301,39.76776
69.306,40.38913
69.312,38.52501
69.318,38.52501
69.323,38.52501
69.329,39.14639
69.334,39.14639
69.34,39.14639
69.346,39.14639
69.352,39.14639
69.357,39.14639
69.362,40.38913
69.368,39.76776
69.374,39.76776
69.38,40.38913
69.386,41.0105
69.391,41.0105
69.397,41.0105
69.403,42.25324
69.409,41.63187
69.415,42.25324
69.42,42.25324
69.426,41.63187
69.431,42.25324
69.437,42.87461
69.442,42.87461
69.448,42.87461
69.454,42.87461
69.46,42.87461
69.466,42.87461
69.471,42.87461
69.476,42.87461
69.482,42.87461
69.488,42.87461
69.493,44.11736
69.498,44.11736
69.504,42.25324
69.509,42.25324
69.514,42.25324
69.52,42.87461
69.526,42.87461
69.532,41.63187
69.538,41.63187
69.543,42.25324
69.549,42.87461
69.555,42.87461
69.561,42.87461
69.567,44.11736
69.573,44.73873
69.579,44.73873
69.584,44.73873
69.59,44.73873
69.597,45.98147
69.603,45.3601
69.609,45.3601
69.614,45.98147
69.62,47.84558
69.626,47.22421
69.632,47.22421
69.638,46.60284
69.643,47.84558
69.649,47.22421
69.655,47.22421
69.661,47.84558
69.667,47.22421
69.673,47.84558
69.679,47.84558
69.684,48.46695
69.69,47.22421
69.696,47.84558
69.702,47.84558
69.708,48.46695
69.715,48.46695
69.72,48.46695
69.726,48.46695
69.731,48.46695
69.737,48.46695
69.743,48.46695
69.749,48.46695
69.755,49.70969
69.76,50.33107
69.766,50.33107
69.772,49.08833
69.778,49.70969
69.784,50.33107
69.79,50.33107
69.796,50.33107
69.802,51.57381
69.807,50.95244
69.813,50.95244
69.819,50.33107
69.825,51.57381
69.832,50.95244
69.838,50.95244
69.843,51.57381
69.849,52.19518
69.855,52.19518
69.86,52.19518
69.866,52.19518
69.873,53.43792
69.878,52.81655
69.883,52.81655
69.889,53.43792
69.895,54.05929
69.9,54.05929
69.906,54.05929
69.912,54.05929
69.918,55.30204
69.924,54.68066
69.929,54.68066
69.934,54.05929
69.941,54.05929
69.947,55.30204
69.952,55.30204
69.958,54.68066
69.963,54.68066
69.968,52.81655
69.974,53.43792
69.98,54.05929
69.985,54.05929
69.992,54.05929
69.998,52.81655
70.003,53.43792
70.009,53.43792
70.014,54.05929
70.02,52.81655
70.025,53.43792
70.031,53.43792
70.036,52.81655
70.042,52.19518
70.047,52.19518
70.053,53.43792
70.06,52.81655
70.065,53.43792
70.071,53.43792
70.078,52.81655
70.084,53.43792
70.089,54.05929
70.095,54.05929
70.1,54.05929
70.106,54.05929
70.112,54.05929
70.118,54.05929
70.123,54.05929
70.129,54.05929
70.134,54.05929
70.14,55.30204
70.146,54.68066
70.151,54.05929
70.157,54.05929
70.162,54.05929
70.168,54.05929
70.174,54.05929
70.179,52.81655
70.185,53.43792
70.19,53.43792
70.196,54.05929
70.201,52.81655
70.206,53.43792
70.212,53.43792
70.217,54.05929
70.223,52.81655
70.228,52.81655
70.234,53.43792
70.24,54.05929
70.245,54.05929
70.251,52.81655
70.257,53.43792
70.262,54.05929
70.268,54.05929
70.273,52.81655
70.279,53.43792
70.286,52.81655
70.291,52.81655
70.297,52.19518
70.303,53.43792
70.309,52.81655
70.315,52.81655
70.321,52.19518
70.326,52.19518
70.333,52.19518
70.339,52.19518
70.344,52.19518
70.35,52.19518
70.356,52.19518
70.362,52.19518
70.368,52.19518
70.373,52.19518
70.379,52.19518
70.385,52.19518
70.39,53.43792
70.396,52.81655
70.403,52.81655
70.408,52.19518
70.413,52.19518
70.418,53.43792
70.424,53.43792
70.43,52.81655
70.436,52.19518
70.442,52.19518
70.448,52.19518
70.454,50.95244
70.46,51.57381
70.465,52.19518
70.471,52.19518
70.477,50.95244
70.483,50.33107
70.489,49.08833
70.495,49.08833
70.501,49.70969
70.507,49.08833
70.512,48.46695
70.52,48.46695
70.525,47.22421
70.53,47.84558
70.536,47.22421
70.541,47.22421
70.547,46.60284
70.553,46.60284
70.559,45.3601
70.564,45.3601
70.57,45.98147
70.577,45.3601
70.582,45.3601
70.588,44.73873
70.593,44.73873
70.599,43.49598
70.605,43.49598
70.61,44.11736
70.616,43.49598
70.621,43.49598
70.627,44.11736
70.633,43.49598
70.639,42.87461
70.645,42.87461
70.651,41.63187
70.657,42.25324
70.663,41.63187
70.669,41.63187
70.674,41.0105
70.679,41.0105
70.685,41.0105
70.69,39.76776
70.695,39.14639
70.701,39.14639
70.706,39.14639
70.711,39.14639
70.717,39.14639
70.722,39.14639
70.728,37.90364
70.734,36.03953
70.739,36.03953
70.745,35.41816
70.75,35.41816
70.756,32.93267
70.762,32.93267
70.768,32.93267
70.773,32.3113
70.779,30.44719
70.785,30.44719
70.792,31.06856
70.797,31.68993
70.803,30.44719
70.809,30.44719
70.814,31.06856
70.82,31.68993
70.825,31.68993
70.83,31.68993
70.837,32.93267
70.842,32.3113
70.848,32.3113
70.854,32.93267
70.861,33.55404
70.866,33.55404
70.871,33.55404
70.877,34.79679
70.883,34.17542
70.888,34.17542
70.894,33.55404
70.9,34.79679
70.905,34.17542
70.91,34.17542
70.917,33.55404
70.922,33.55404
70.927,33.55404
70.933,33.55404
70.938,33.55404
70.944,33.55404
70.95,33.55404
70.956,33.55404
70.961,32.3113
70.967,32.3113
70.973,31.68993
70.979,31.68993
70.985,31.68993
70.992,31.68993
70.997,31.68993
71.002,30.44719
71.008,29.82582
71.014,29.82582
71.02,29.82582
71.026,29.82582
71.031,28.58307
71.036,28.58307
71.042,29.20445
71.047,28.58307
71.053,28.58307
71.059,26.71896
71.064,26.09759
71.069,26.09759
71.075,27.34033
71.081,25.47622
71.088,25.47622
71.094,25.47622
71.1,26.09759
71.105,26.09759
71.111,26.09759
71.117,26.09759
71.122,26.09759
71.128,26.09759
71.133,27.34033
71.139,27.34033
71.145,26.71896
71.15,26.09759
71.156,27.34033
71.161,27.34033
71.167,27.9617
71.172,27.9617
71.178,26.71896
71.184,27.34033
71.19,27.9617
71.196,27.9617
71.202,26.71896
71.208,27.34033
71.213,27.9617
71.219,27.9617
71.224,26.71896
71.23,27.34033
71.236,27.9617
71.241,27.9617
71.247,27.9617
71.252,27.9617
71.258,27.9617
71.263,27.9617
71.268,27.9617
71.274,27.9617
71.28,29.20445
71.285,28.58307
71.29,27.9617
71.296,27.9617
71.301,29.20445
71.307,29.82582
71.314,28.58307
71.319,28.58307
71.325,29.20445
71.33,29.82582
71.336,29.82582
71.342,29.82582
71.348,29.82582
71.353,29.82582
71.358,29.82582
71.364,29.82582
71.37,29.82582
71.376,29.82582
71.382,29.82582
71.388,29.82582
71.394,31.06856
71.4,31.06856
71.405,30.44719
71.411,29.82582
71.417,31.06856
71.422,31.06856
71.429,30.44719
71.435,29.82582
71.44,31.06856
71.446,31.06856
71.451,30.44719
71.457,29.82582
71.463,31.06856
71.468,31.06856
71.473,30.44719
71.479,29.82582
71.484,29.82582
71.489,29.82582
71.495,29.82582
71.501,29.82582
71.506,29.82582
71.512,28.58307
71.517,29.20445
71.522,29.20445
71.528,29.82582
71.533,29.82582
71.539,28.58307
71.545,29.20445
71.551,29.82582
71.557,29.82582
71.562,28.58307
71.567,29.20445
71.573,29.82582
71.578,29.82582
71.583,28.58307
71.589,29.20445
71.595,29.20445
71.6,29.82582
71.606,29.82582
71.612,28.58307
71.618,28.58307
71.623,29.20445
71.629,28.58307
71.635,28.58307
71.64,27.9617
71.646,29.20445
71.653,28.58307
71.658,28.58307
71.664,27.9617
71.67,27.9617
71.675,27.9617
71.681,27.9617
71.687,27.9617
71.693,27.9617
71.699,27.9617
71.705,27.9617
71.71,27.9617
71.715,27.9617
71.721,27.9617
71.727,27.9617
71.733,27.9617
71.738,26.71896
71.744,26.71896
71.749,27.34033
71.754,27.9617
71.76,27.9617
71.767,26.71896
71.773,27.34033
71.779,27.9617
71.784,27.9617
71.789,26.71896
71.795,27.34033
71.801,27.9617
71.806,27.9617
71.812,26.71896
71.818,27.34033
71.823,27.34033
71.828,27.9617
71.834,27.9617
71.839,27.9617
71.845,27.9617
71.85,27.9617
71.856,27.9617
71.862,27.9617
71.868,27.9617
71.874,27.9617
71.88,27.9617
71.887,27.9617
71.893,27.9617
71.898,27.9617
71.904,27.9617
71.91,27.9617
71.915,27.9617
71.921,27.9617
71.927,27.9617
71.932,27.9617
71.938,27.9617
71.944,27.9617
71.949,27.9617
71.954,27.9617
71.96,27.9617
71.965,27.9617
71.971,27.9617
71.977,27.9617
71.982,27.9617
71.988,27.9617
71.995,27.9617
72,27.9617
72.006,27.9617
72.012,27.9617
72.018,27.9617
72.023,27.9617
72.03,27.9617
72.035,27.9617
72.04,27.9617
72.046,27.9617
72.052,27.9617
72.058,27.9617
72.064,27.9617
72.069,29.20445
72.075,28.58307
72.081,28.58307
72.086,27.9617
72.091,29.20445
72.098,28.58307
72.103,28.58307
72.11,27.9617
72.115,29.20445
72.12,29.20445
72.126,28.58307
72.131,27.9617
72.136,27.9617
72.142,29.20445
72.148,28.58307
72.153,27.9617
72.159,27.9617
72.164,29.20445
72.17,28.58307
72.176,27.9617
72.182,27.9617
72.188,29.20445
72.193,28.58307
72.199,28.58307
72.205,27.9617
72.211,29.20445
72.216,28.58307
72.223,28.58307
72.228,27.9617
72.234,29.20445
72.24,28.58307
72.246,28.58307
72.252,27.9617
72.258,29.20445
72.263,29.82582
72.268,29.82582
72.274,28.58307
72.28,29.20445
72.286,29.82582
72.292,29.82582
72.298,29.82582
72.304,29.82582
72.309,29.82582
72.314,29.82582
72.32,29.82582
72.326,29.82582
72.331,31.06856
72.338,30.44719
72.343,29.82582
72.349,29.82582
72.355,29.82582
72.36,29.82582
72.366,28.58307
72.372,28.58307
72.378,29.20445
72.383,29.82582
72.389,28.58307
72.394,28.58307
72.399,27.9617
72.405,27.9617
72.41,29.20445
72.415,28.58307
72.421,27.9617
72.427,27.9617
72.432,29.20445
72.437,28.58307
72.443,28.58307
72.449,27.9617
72.455,29.20445
72.46,28.58307
72.466,28.58307
72.472,27.9617
72.478,27.9617
72.483,27.9617
